;Scavenger Free;Unnamed: 1_level_0;Mn;Unnamed: 3_level_0;Co;Unnamed: 5_level_0;Cr;Unnamed: 7_level_0
;X;Y;X;Y;X;Y;X;Y
187;;;288.6530459;0.799213161;293.5581809;0.831199139;285.5076964;0.944950875
188;;;290.2406319;0.794620303;295.0398524;0.807916746;288.1990352;0.902539647
189;;;292.627331;0.812091891;295.9736204;0.859036657;289.8712745;0.921866092
190;;;292.9142576;0.826972876;296.0493302;0.842005219;289.8732594;0.930954993
191;;;295.3249378;0.798380615;296.2150143;0.873256584;290.2729258;0.942489728
192;;;296.3346135;0.873861588;298.5876405;0.826290196;290.2756742;0.95507436
193;;;296.8557386;0.860019212;299.1588242;0.796595954;292.7550008;0.900724242
194;;;297.3935529;0.814175195;300.1731543;0.81220934;293.041961;0.892142955
195;;;297.3963014;0.826759827;300.5770655;0.84318034;295.0328111;0.915558464
196;;;299.8804723;0.794591712;300.8638066;0.857212362;295.0355595;0.928143096
197;;;302.1580723;0.808463018;303.2652513;0.82674242;295.0383079;0.940727728
198;;;302.1608437;0.821152522;303.7432477;0.792832389;295.0410563;0.95331236
199;;;302.1635921;0.833737154;304.9463389;0.846173712;297.8107532;0.90599522
200;;;302.5642764;0.849932864;304.9494996;0.860646038;298.4887119;0.892875886
201;;;304.8552516;0.792794133;305.7331816;0.81205302;299.8006362;0.924982803
202;;;306.9849155;0.828339425;305.7378386;0.83337698;299.8033847;0.937567435
203;;;307.004962;0.816216162;308.508458;0.790283849;299.8061331;0.950152067
204;;;307.1612556;0.804470035;310.0480253;0.825603668;302.5785529;0.915303035
205;;;307.3290114;0.845207815;310.1017984;0.812040063;302.7903017;0.892972086
206;;;309.4830426;0.789224294;310.108116;0.840967238;304.3721592;0.944807531
207;;;310.9064181;0.859317471;310.1112938;0.855518219;304.9654175;0.933532032
208;;;311.072624;0.841001832;310.4966551;0.801551692;306.1457121;0.882490824
209;;;311.69031;0.811685779;312.8756052;0.78354161;306.945083;0.90573508
210;;;311.6930584;0.824270411;314.5547257;0.793965568;307.3457419;0.921814265
211;;;312.0849758;0.800323475;314.737114;0.820882173;308.020305;0.893147251
212;;;314.0677714;0.786859021;315.2644039;0.810626458;309.3355994;0.940685323
213;;;316.4532491;0.798737439;318.1708246;0.783187984;311.1100017;0.882257617
214;;;316.4560357;0.811496857;318.7443223;0.832971352;311.7118393;0.910265396
215;;;316.6579779;0.826921182;318.8474377;0.850502149;311.9358612;0.925762482
216;;;319.1420202;0.78497958;319.1196766;0.798130262;312.7873121;0.898826164
217;;;319.641495;0.849416117;319.7663701;0.815041035;314.1802124;0.938014198
218;;;319.7707472;0.835083227;323.1212645;0.780155318;315.6468691;0.883282797
219;;;320.8271567;0.822949899;323.6073917;0.823885501;316.7978096;0.921646402
220;;;321.2201352;0.803862029;323.8847206;0.794820152;317.5548428;0.90690215
221;;;321.6146712;0.791905451;324.6826137;0.811297672;318.9455182;0.935902624
222;;;323.9953773;0.78193555;327.7277115;0.778044216;320.4418279;0.877064994
223;;;325.9851585;0.800457035;328.548305;0.799273595;320.6662238;0.894274989
224;;;328.3642232;0.782971312;329.166228;0.81827584;321.9577888;0.908207482
225;;;328.9985066;0.829652453;332.3653266;0.778764565;322.3586003;0.924985813
