;Baseline;Unnamed: 1_level_0;Synthesized;Unnamed: 3_level_0;Commercial;Unnamed: 5_level_0
;X;Y;X;Y;X;Y
463;;;239.4427815;0.22355062;;
464;;;239.4454231;0.210401018;;
465;;;239.450492;0.185167999;;
466;;;239.452848;0.173439976;;
467;;;239.4582738;0.146429983;;
468;;;239.4609154;0.133280382;;
469;;;239.4638425;0.118709202;;
470;;;239.9517426;0.984451397;;
471;;;240.1273696;0.110180587;;
472;;;244.9165586;0.978416113;;
473;;;247.5657051;0.969001582;;
474;;;251.5362657;0.970605998;;
475;;;255.5068619;0.972032717;;
476;;;259.4778865;0.971327068;;
477;;;262.3098528;0.875463006;;
478;;;262.4594748;0.954271981;;
479;;;262.4620449;0.941477774;;
480;;;262.4646151;0.928683567;;
481;;;262.4671852;0.91588936;;
482;;;262.4697554;0.903095153;;
483;;;262.4723255;0.890300946;;
484;;;262.4874609;0.814957283;;
485;;;262.5285833;0.610249971;;
486;;;262.6082579;0.213629555;;
487;;;262.8085154;0.864002171;;
488;;;262.8110856;0.851207964;;
489;;;262.8136557;0.838413757;;
490;;;262.8162259;0.82561955;;
491;;;262.821509;0.799320347;;
492;;;262.8353592;0.730373787;;
493;;;262.8355877;0.399785609;;
494;;;262.8531504;0.971260358;;
495;;;263.0824863;0.598344965;;
496;;;263.160269;0.760227365;;
497;;;263.1621966;0.201546851;;
498;;;263.1628392;0.747433158;;
499;;;263.1731198;0.69625633;;
500;;;263.1756899;0.683462123;;
501;;;263.1782601;0.670667916;;
502;;;263.1808302;0.657873709;;
503;;;263.1834004;0.645079502;;
504;;;263.1859705;0.632285295;;
505;;;263.1885407;0.619491088;;
506;;;263.1962511;0.581108467;;
507;;;263.1988213;0.56831426;;
508;;;263.2013914;0.555520053;;
509;;;263.2039616;0.542725847;;
510;;;263.2065317;0.52993164;;
511;;;263.2091019;0.517137433;;
512;;;263.211672;0.504343226;;
513;;;263.2142422;0.491549019;;
514;;;263.2168123;0.478754812;;
515;;;263.2193825;0.465960605;;
516;;;263.2219526;0.453166398;;
517;;;263.2245228;0.440372191;;
518;;;263.2270929;0.427577984;;
519;;;263.2296631;0.414783777;;
520;;;263.2399437;0.363606949;;
521;;;263.2425138;0.350812742;;
522;;;263.245084;0.338018535;;
523;;;263.2476541;0.325224328;;
524;;;263.2502243;0.312430121;;
525;;;263.2527944;0.299635914;;
526;;;263.2553646;0.286841707;;
527;;;263.2579347;0.2740475;;
528;;;263.2605049;0.261253293;;
529;;;263.263075;0.248459086;;
530;;;263.2656452;0.235664879;;
531;;;263.2682153;0.222870672;;
532;;;263.2759258;0.184488051;;
533;;;263.2784959;0.171693844;;
534;;;263.2810661;0.158899637;;
535;;;263.2836362;0.14610543;;
536;;;263.2862064;0.133311223;;
537;;;263.2887765;0.120517017;;
538;;;263.2891763;0.777428637;;
539;;;263.3355033;0.711538514;;
540;;;263.368851;0.380808221;;
541;;;263.6224498;0.106745903;;
542;;;263.774285;0.998164932;;
543;;;268.740743;0.983955572;;
544;;;272.7121246;0.98147295;;
545;;;276.6831135;0.980944998;;
546;;;280.6543523;0.979173165;;
547;;;284.625377;0.978467516;;
548;;;287.0555252;0.411971462;;
549;;;287.1097554;0.800915525;;
550;;;287.1250478;0.724789993;;
551;;;287.1507493;0.596847924;;
552;;;287.2230669;0.401576383;;
553;;;287.2304668;0.200014271;;
554;;;287.2735596;0.973850813;;
555;;;287.2761298;0.961056606;;
556;;;287.2786999;0.948262399;;
557;;;287.2812701;0.935468192;;
558;;;287.2838402;0.922673985;;
559;;;287.2864104;0.909879778;;
560;;;287.2889805;0.897085571;;
561;;;287.2915507;0.884291364;;
562;;;287.2941208;0.871497157;;
563;;;287.296691;0.85870295;;
564;;;287.2992611;0.845908743;;
565;;;287.3018313;0.833114536;;
566;;;287.3044014;0.820320329;;
567;;;287.3121119;0.781937708;;
568;;;287.314682;0.769143501;;
569;;;287.3172522;0.756349294;;
570;;;287.3198223;0.743555087;;
571;;;287.3275328;0.705172466;;
572;;;287.3301029;0.692378259;;
573;;;287.3326731;0.679584052;;
574;;;287.3352432;0.666789845;;
575;;;287.3378134;0.653995638;;
576;;;287.3403835;0.641201431;;
577;;;287.3429537;0.628407224;;
578;;;287.3455238;0.615613017;;
579;;;287.3532343;0.577230397;;
580;;;287.3558044;0.56443619;;
581;;;287.3583746;0.551641983;;
582;;;287.3609447;0.538847776;;
583;;;287.3635149;0.526053569;;
584;;;287.366085;0.513259362;;
585;;;287.3686552;0.500465155;;
586;;;287.3712253;0.487670948;;
587;;;287.3737955;0.474876741;;
588;;;287.3763656;0.462082534;;
589;;;287.3789358;0.449288327;;
590;;;287.3815059;0.43649412;;
591;;;287.3840761;0.423699913;;
592;;;287.3917865;0.385317292;;
593;;;287.3943567;0.372523085;;
594;;;287.3969268;0.359728878;;
595;;;287.399497;0.346934671;;
596;;;287.4020671;0.334140464;;
597;;;287.4046373;0.321346257;;
598;;;287.4072074;0.30855205;;
599;;;287.4097776;0.295757843;;
600;;;287.4123477;0.282963636;;
601;;;287.4149179;0.270169429;;
602;;;287.417488;0.257375222;;
603;;;287.4200582;0.244581015;;
604;;;287.4226283;0.231786808;;
605;;;287.4251985;0.218992601;;
606;;;287.4329089;0.180609981;;
607;;;287.4354791;0.167815774;;
608;;;287.4380492;0.155021567;;
609;;;287.4406194;0.14222736;;
610;;;287.4431895;0.129433153;;
611;;;287.4455455;0.11770513;;
612;;;287.9320535;0.99037752;;
613;;;292.5673191;0.97758931;;
614;;;296.5386293;0.975462083;;
615;;;300.5096182;0.974934131;;
616;;;304.4808213;0.973339995;;
617;;;308.4520244;0.97174586;;
618;;;311.7118314;0.118802726;;
619;;;311.8371262;0.593254854;;
620;;;311.8396964;0.580460647;;
621;;;311.8422665;0.56766644;;
622;;;311.8448367;0.554872233;;
623;;;311.8474068;0.542078026;;
624;;;311.849977;0.529283819;;
625;;;311.8525471;0.516489612;;
626;;;311.8551173;0.503695405;;
627;;;311.8576874;0.490901198;;
628;;;311.8602576;0.478106991;;
629;;;311.8628277;0.465312784;;
630;;;311.8653979;0.452518577;;
631;;;311.867968;0.43972437;;
632;;;311.8705382;0.426930163;;
633;;;311.8731083;0.414135956;;
634;;;311.8782486;0.388547542;;
635;;;311.8808188;0.375753335;;
636;;;311.8833889;0.362959128;;
637;;;311.8859591;0.350164921;;
638;;;311.8885292;0.337370714;;
639;;;311.8910994;0.324576507;;
640;;;311.8936695;0.3117823;;
641;;;311.8962397;0.298988094;;
642;;;311.8988098;0.286193887;;
643;;;311.90138;0.27339968;;
644;;;311.9039501;0.260605473;;
645;;;311.9065203;0.247811266;;
646;;;311.9090904;0.235017059;;
647;;;311.9116606;0.222222852;;
648;;;311.9142307;0.209428645;;
649;;;311.919371;0.183840231;;
650;;;311.9219412;0.171046024;;
651;;;311.9245113;0.158251817;;
652;;;311.9270815;0.14545761;;
653;;;311.9296516;0.132663403;;
654;;;312.0958975;0.952346024;;
655;;;312.0984677;0.939551817;;
656;;;312.1010378;0.926757611;;
657;;;312.103608;0.913963404;;
658;;;312.1061781;0.901169197;;
659;;;312.1087483;0.88837499;;
660;;;312.1113184;0.875580783;;
661;;;312.1138886;0.862786576;;
662;;;312.1164587;0.849992369;;
663;;;312.1190289;0.837198162;;
664;;;312.121599;0.824403955;;
665;;;312.1241692;0.811609748;;
666;;;312.1267393;0.798815541;;
667;;;312.1293095;0.786021334;;
668;;;312.1318796;0.773227127;;
669;;;312.1344498;0.76043292;;
670;;;312.1370199;0.747638713;;
671;;;312.1395901;0.734844506;;
672;;;312.1421602;0.722050299;;
673;;;312.1447304;0.709256092;;
674;;;312.1473005;0.696461885;;
675;;;312.1498707;0.683667678;;
676;;;312.1524408;0.670873471;;
677;;;312.155011;0.658079264;;
678;;;312.1575811;0.645285057;;
679;;;312.1601513;0.63249085;;
680;;;312.1627214;0.619696643;;
681;;;312.2065853;0.401342178;;
682;;;312.2475364;0.197487813;;
683;;;312.3861031;0.605872077;;
684;;;312.423522;0.968685721;;
685;;;312.8838627;0.983266386;;
686;;;316.3926637;0.977353606;;
687;;;322.3493255;0.975673192;;
688;;;326.3211355;0.971058202;;
689;;;330.2918745;0.971774131;;
690;;;333.9321065;0.970499423;;
691;;;334.6684831;0.599326119;;
692;;;334.7481577;0.202705703;;
693;;;334.7608514;0.798418367;;
694;;;334.7814555;0.695851474;;
695;;;334.8406546;0.401158241;;
696;;;334.9273543;0.957919738;;
697;;;334.9299245;0.945125531;;
698;;;334.9324946;0.932331324;;
699;;;334.9350648;0.919537117;;
700;;;334.9376349;0.90674291;;
701;;;334.9402051;0.893948703;;
702;;;334.9427752;0.881154496;;
703;;;334.9453454;0.868360289;;
704;;;334.9479155;0.855566082;;
705;;;334.9504857;0.842771875;;
706;;;334.9530558;0.829977668;;
707;;;334.955626;0.817183461;;
708;;;334.9633364;0.77880084;;
709;;;334.9659066;0.766006633;;
710;;;334.9684767;0.753212426;;
711;;;334.9710469;0.740418219;;
712;;;334.973617;0.727624012;;
713;;;334.9761872;0.714829805;;
714;;;334.9838976;0.676447184;;
715;;;334.9864678;0.663652977;;
716;;;334.9890379;0.65085877;;
717;;;334.9916081;0.638064563;;
718;;;334.9941782;0.625270356;;
719;;;334.9967484;0.612476149;;
720;;;335.0018887;0.586887735;;
721;;;335.0044588;0.574093528;;
722;;;335.007029;0.561299321;;
723;;;335.0095991;0.548505114;;
724;;;335.0121693;0.535710908;;
725;;;335.0147394;0.522916701;;
726;;;335.0173096;0.510122494;;
727;;;335.0198797;0.497328287;;
728;;;335.0224499;0.48453408;;
729;;;335.02502;0.471739873;;
730;;;335.0275902;0.458945666;;
731;;;335.0301603;0.446151459;;
732;;;335.0327305;0.433357252;;
733;;;335.0353006;0.420563045;;
734;;;335.0430111;0.382180424;;
735;;;335.0455812;0.369386217;;
736;;;335.0481514;0.35659201;;
737;;;335.0507215;0.343797803;;
738;;;335.0532917;0.331003596;;
739;;;335.0558618;0.318209389;;
740;;;335.058432;0.305415182;;
741;;;335.0610021;0.292620975;;
742;;;335.0635723;0.279826768;;
743;;;335.0661424;0.267032561;;
744;;;335.0687126;0.254238354;;
745;;;335.0712827;0.241444147;;
746;;;335.0738529;0.22864994;;
747;;;335.076423;0.215855733;;
748;;;335.0815633;0.190267319;;
749;;;335.0841335;0.177473112;;
750;;;335.0867036;0.164678905;;
751;;;335.0892738;0.151884698;;
752;;;335.0918439;0.139090491;;
753;;;335.0954314;0.121231911;;
754;;;335.5827426;0.989906112;;
755;;;340.2178297;0.978006388;;
756;;;344.1892113;0.975523766;;
757;;;348.1605929;0.973041144;;
758;;;352.1318317;0.971269311;;
759;;;356.1034988;0.96736511;;
760;;;359.4146464;0.957018525;;
761;;;363.3857691;0.955824209;;
762;;;367.3576862;0.950676127;;
763;;;371.3296746;0.94517265;;
764;;;375.3017701;0.939136081;;
765;;;379.2735087;0.934876486;;
766;;;383.2455328;0.929195312;;
767;;;387.2175569;0.923514138;;
768;;;391.1896524;0.91747757;;
769;;;395.161855;0.910907909;;
770;;;399.1341647;0.903805157;;
771;;;403.1061532;0.89830168;;
772;;;406.0850285;0.894751589;;
773;;;408.6083855;0.099584531;;
774;;;412.3706874;0.90257841;;
775;;;416.3429614;0.895653355;;
776;;;420.3148784;0.890505273;;
777;;;424.2865456;0.886601072;;
778;;;428.2579986;0.883763055;;
779;;;430.5746319;0.882344475;;
780;;;432.1667327;0.094969511;;
781;;;436.2000478;0.882351757;;
782;;;440.1719291;0.877381373;;
783;;;444.1436677;0.873121777;;
784;;;448.1151921;0.869928366;;
785;;;452.0868235;0.866201862;;
786;;;455.0680905;0.850746051;;
787;;;455.0706606;0.837951844;;
788;;;455.0732308;0.825157637;;
789;;;455.0758009;0.81236343;;
790;;;455.0783711;0.799569223;;
791;;;455.0809412;0.786775016;;
792;;;455.0835114;0.773980809;;
793;;;455.0860815;0.761186602;;
794;;;455.0886517;0.748392395;;
795;;;455.0912218;0.735598188;;
796;;;455.093792;0.722803981;;
797;;;455.0963621;0.710009774;;
798;;;455.0989323;0.697215567;;
799;;;455.1015024;0.68442136;;
800;;;455.1040726;0.671627153;;
801;;;455.1066427;0.658832946;;
802;;;455.1092129;0.646038739;;
803;;;455.111783;0.633244532;;
804;;;455.1143532;0.620450325;;
805;;;455.1169233;0.607656118;;
806;;;455.1194935;0.594861912;;
807;;;455.1220636;0.582067705;;
808;;;455.1246338;0.569273498;;
809;;;455.1272039;0.556479291;;
810;;;455.1297741;0.543685084;;
811;;;455.1323442;0.530890877;;
812;;;455.1349144;0.51809667;;
813;;;455.1374845;0.505302463;;
814;;;455.1400547;0.492508256;;
815;;;455.1426248;0.479714049;;
816;;;455.145195;0.466919842;;
817;;;455.1477651;0.454125635;;
818;;;455.1503353;0.441331428;;
819;;;455.1529054;0.428537221;;
820;;;455.1554756;0.415743014;;
821;;;455.1580457;0.402948807;;
822;;;455.1606159;0.3901546;;
823;;;455.163186;0.377360393;;
824;;;455.1657562;0.364566186;;
825;;;455.1683263;0.351771979;;
826;;;455.1708965;0.338977772;;
827;;;455.1734666;0.326183565;;
828;;;455.1760368;0.313389358;;
829;;;455.1786069;0.300595151;;
830;;;455.1811771;0.287800944;;
831;;;455.1837472;0.275006737;;
832;;;455.1863174;0.26221253;;
833;;;455.1888875;0.249418323;;
834;;;455.1914577;0.236624116;;
835;;;455.1940278;0.223829909;;
836;;;455.196598;0.211035702;;
837;;;455.1969692;0.868089481;;
838;;;455.1991681;0.198241495;;
839;;;455.2017383;0.185447288;;
840;;;455.2043084;0.172653082;;
841;;;455.2068786;0.159858875;;
842;;;455.2094487;0.147064668;;
843;;;455.2120189;0.134270461;;
844;;;455.214589;0.121476254;;
845;;;455.2171592;0.108682047;;
846;;;455.2215142;0.087002974;;
847;;;455.3787217;0.951678556;;
848;;;455.3812918;0.93888435;;
849;;;455.383862;0.926090143;;
850;;;455.3864321;0.913295936;;
851;;;455.3890023;0.900501729;;
852;;;455.3915724;0.887707522;;
853;;;455.5509217;0.09446669;;
854;;;461.3521788;0.866391554;;
855;;;465.3238102;0.86266505;;
856;;;469.2955488;0.858405455;;
857;;;473.2672516;0.854323557;;
858;;;477.2388831;0.850597054;;
859;;;478.812279;0.595603371;;
860;;;478.8958802;0.83833808;;
861;;;478.9013775;0.810972693;;
862;;;478.9037335;0.79924467;;
863;;;478.9810522;0.414352277;;
864;;;479.0238345;0.20138204;;
865;;;479.1495576;0.399159371;;
866;;;479.2410657;0.767259581;;
867;;;479.2436358;0.754465374;;
868;;;479.246206;0.741671167;;
869;;;479.2487761;0.72887696;;
870;;;479.2513463;0.716082753;;
871;;;479.2539164;0.703288546;;
872;;;479.2564866;0.690494339;;
873;;;479.2590567;0.677700132;;
874;;;479.2616269;0.664905925;;
875;;;479.264197;0.652111718;;
876;;;479.2667672;0.639317511;;
877;;;479.2693373;0.626523304;;
878;;;479.2719075;0.613729097;;
879;;;479.2821881;0.56255227;;
880;;;479.2847582;0.549758063;;
881;;;479.2873284;0.536963856;;
882;;;479.2898985;0.524169649;;
883;;;479.2924687;0.511375442;;
884;;;479.2950388;0.498581235;;
885;;;479.297609;0.485787028;;
886;;;479.3001791;0.472992821;;
887;;;479.3027493;0.460198614;;
888;;;479.3053194;0.447404407;;
889;;;479.3078896;0.4346102;;
890;;;479.3104597;0.421815993;;
891;;;479.3181702;0.383433372;;
892;;;479.3207403;0.370639165;;
893;;;479.3233105;0.357844958;;
894;;;479.3258806;0.345050751;;
895;;;479.3284508;0.332256544;;
896;;;479.3310209;0.319462337;;
897;;;479.3335911;0.30666813;;
898;;;479.3361612;0.293873923;;
899;;;479.3387314;0.281079716;;
900;;;479.3405876;0.820924314;;
901;;;479.3413015;0.268285509;;
902;;;479.3438717;0.255491302;;
903;;;479.3464418;0.242697095;;
904;;;479.348298;0.782541693;;
905;;;479.349012;0.229902888;;
906;;;479.3515821;0.217108681;;
907;;;479.3618627;0.165931854;;
908;;;479.3644329;0.153137647;;
909;;;479.367003;0.14034344;;
910;;;479.3695732;0.127549233;;
911;;;479.3721433;0.114755026;;
912;;;479.3747135;0.101960819;;
913;;;479.3894205;0.577834382;;
914;;;479.4690951;0.181213966;;
915;;;479.5344911;0.953842194;;
916;;;479.5370613;0.941047987;;
917;;;479.5396314;0.928253781;;
918;;;479.5422016;0.915459574;;
919;;;479.5447717;0.902665367;;
920;;;479.5473419;0.88987116;;
921;;;479.549912;0.877076953;;
922;;;479.5523751;0.864815838;;
923;;;479.7084046;0.088100856;;
924;;;481.2096935;0.850957589;;
925;;;485.1815749;0.845987204;;
926;;;489.1533134;0.841727609;;
927;;;493.1246236;0.839600381;;
928;;;497.0958981;0.837650851;;
929;;;501.0670655;0.836234413;;
930;;;502.5076346;0.803184567;;
931;;;502.5484714;0.599898834;;
932;;;502.5538616;0.573066539;;
933;;;502.7240984;0.823797742;;
934;;;502.7318088;0.785415121;;
935;;;502.734379;0.772620914;;
936;;;502.7369491;0.759826707;;
937;;;502.7395193;0.7470325;;
938;;;502.7420894;0.734238293;;
939;;;502.7446596;0.721444086;;
940;;;502.7472297;0.708649879;;
941;;;502.7497999;0.695855672;;
942;;;502.75237;0.683061465;;
943;;;502.7549402;0.670267258;;
944;;;502.7575103;0.657473051;;
945;;;502.7600805;0.644678844;;
946;;;502.7626506;0.631884637;;
947;;;502.7652208;0.619090431;;
948;;;502.7780715;0.555119396;;
949;;;502.7806417;0.542325189;;
950;;;502.7832118;0.529530982;;
951;;;502.785782;0.516736775;;
952;;;502.7883521;0.503942568;;
953;;;502.7909223;0.491148361;;
954;;;502.7934924;0.478354154;;
955;;;502.7960626;0.465559947;;
956;;;502.8089133;0.401588912;;
957;;;502.981199;0.202852402;;
958;;;503.1295395;0.452766168;;
959;;;503.1321097;0.439971961;;
960;;;503.1346798;0.427177754;;
961;;;503.13725;0.414383547;;
962;;;503.1423903;0.388795133;;
963;;;503.1449604;0.376000926;;
964;;;503.1475306;0.363206719;;
965;;;503.1501007;0.350412513;;
966;;;503.1526709;0.337618306;;
967;;;503.155241;0.324824099;;
968;;;503.1578112;0.312029892;;
969;;;503.1603813;0.299235685;;
970;;;503.1629515;0.286441478;;
971;;;503.1655216;0.273647271;;
972;;;503.1680918;0.260853064;;
973;;;503.1706619;0.248058857;;
974;;;503.1732321;0.23526465;;
975;;;503.1758022;0.222470443;;
976;;;503.1835127;0.184087822;;
977;;;503.1860828;0.171293615;;
978;;;503.188653;0.158499408;;
979;;;503.1912231;0.145705201;;
980;;;503.1937933;0.132910994;;
981;;;503.1963634;0.120116787;;
982;;;503.1989336;0.10732258;;
983;;;503.5324106;0.094528801;;
984;;;503.8002202;0.079176096;;
985;;;504.4211113;0.063255216;;
986;;;504.8659972;0.044952963;;
987;;;505.8611807;0.032693133;;
988;;;506.8566141;0.019189422;;
989;;;509.1757104;0.005509727;;
